Year,MNO,RFNSA ID,Latitude,Longitude,NBIoT700,LTE700,LTE900,LTE1800,LTE2100,LTE2600,NR700,NR900,NR2100,NR3600
2025,Optus-TPG MOCN,2480019,-28.67398,153.32286,Y,Y,Y,Y,,,,,,
2025,Optus-TPG MOCN,2480022,-28.72477,153.41828,Y,Y,Y,Y,,,,,,
2025,Optus-TPG MOCN,2480030,-28.64664,153.39081,Y,Y,Y,,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2480034,-28.60136,153.2242,Y,Y,,Y,Y,,Y,,Y,
2025,Optus-TPG MOCN,2480039,-28.719216,153.174123,Y,Y,Y,,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2484008,-28.40594,153.34242,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2536004,-35.799409,150.222136,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2536005,-35.763002,150.194595,Y,Y,Y,Y,,Y,,,,
2025,Optus-TPG MOCN,2536006,-35.735508,150.169802,Y,Y,Y,Y,,Y,,,,
2025,Optus-TPG MOCN,2536007,-35.71447,150.18454,Y,Y,Y,,Y,Y,,,,
2025,Optus-TPG MOCN,2536010,-35.675508,150.243589,Y,Y,Y,Y,,Y,,,,
2025,Optus-TPG MOCN,2536011,-35.564341,150.27391,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2536016,-35.705863,150.176284,Y,Y,Y,,,Y,,,,
2025,Optus-TPG MOCN,2536017,-35.69582,150.21714,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2536021,-35.65659,150.28635,Y,Y,Y,,,Y,,,,
2025,Optus-TPG MOCN,2536025,-35.748092,150.192511,Y,Y,Y,Y,,Y,,,,
2025,Optus-TPG MOCN,2537001,-35.920167,150.134772,Y,Y,,Y,,Y,,,,
2025,Optus-TPG MOCN,2537003,-35.98785599,150.0759238,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2537004,-35.85007394,150.133467,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2537006,-36.05970049,150.1296832,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2537007,-35.81423,150.18434,Y,Y,Y,Y,,Y,,,,
2025,Optus-TPG MOCN,2537010,-35.796055,150.005342,Y,Y,Y,,,,,,,
2025,Optus-TPG MOCN,2537013,-35.928643,150.058263,Y,Y,,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2537017,-35.91356,150.0838,Y,Y,,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2537019,-35.83926,150.16348,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2546001,-36.429207,150.081969,Y,Y,,Y,,Y,,,,
2025,Optus-TPG MOCN,2546002,-36.327365,150.024324,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2546004,-36.220945,150.132336,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2546006,-36.181621,150.118623,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2546018,-36.2939,150.08968,Y,Y,,Y,Y,,,,,
2025,Optus-TPG MOCN,2546022,-36.203466,150.11366,Y,Y,Y,Y,,Y,,,,Y
2025,Optus-TPG MOCN,2548001,-36.869488,149.89686,Y,Y,Y,Y,Y,Y,Y,Y,Y,
2025,Optus-TPG MOCN,2548002,-36.85507,149.918155,Y,Y,Y,,Y,Y,,,,
2025,Optus-TPG MOCN,2549003,-36.9189,149.8677,Y,Y,,Y,Y,,,,,
2025,Optus-TPG MOCN,2550001,-36.668106,149.555188,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2550003,-36.49367976,149.8265693,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2550007,-36.38265751,149.9066216,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2550008,-36.8422596,149.8069659,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2550009,-36.666721,149.80369,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2550014,-36.66655,149.734199,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2550015,-36.676553,149.843374,Y,Y,Y,,,Y,,,,
2025,Optus-TPG MOCN,2550024,-36.75686,149.68707,Y,Y,,,Y,,,,,
2025,Optus-TPG MOCN,2550026,-36.39599,149.88351,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2550033,-36.7295,149.96169,Y,Y,Y,Y,,,,,,
2025,Optus-TPG MOCN,2550034,-36.68944,149.857959,,,,,,Y,,,,
2025,Optus-TPG MOCN,2550035,-36.761828,149.772032,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2550036,-36.60431,149.85081,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2550044,-36.6369,149.9637,Y,Y,Y,,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2551001,-37.011137,149.889581,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2551002,-37.194858,149.900039,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2577003,-34.618204,150.202688,Y,Y,,Y,Y,,,,,
2025,Optus-TPG MOCN,2577006,-34.5795549,150.2089984,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2579001,-34.64623452,150.1471792,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2579002,-34.688441,150.034814,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2579003,-34.73972168,149.9287837,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2580001,-34.835603,149.621119,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2580005,-34.758236,149.763084,Y,Y,Y,Y,Y,Y,Y,Y,Y,
2025,Optus-TPG MOCN,2580006,-34.741636,149.849247,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2580008,-35.068063,149.661148,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2580013,-34.758749,149.718593,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2580015,-34.7638,149.695533,Y,Y,,Y,Y,,,,,
2025,Optus-TPG MOCN,2580016,-34.735211,149.726721,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2580018,-34.74723,149.713,Y,Y,,Y,Y,Y,Y,Y,Y,
2025,Optus-TPG MOCN,2580018,-34.7475,149.71298,Y,Y,Y,Y,,Y,Y,Y,Y,
2025,Optus-TPG MOCN,2580023,-34.72756,149.74628,Y,Y,,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2581001,-34.812999,149.400485,,,Y,,,,,,,
2025,Optus-TPG MOCN,2581003,-34.8244508,149.1944435,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2581004,-34.94143826,149.3888933,Y,Y,,Y,,Y,,,,
2025,Optus-TPG MOCN,2581005,-34.79904305,149.5767211,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2581011,-35.109816,149.374036,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2581019,-34.6236,149.3547,Y,Y,Y,,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2582002,-34.81895025,148.7290359,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2582003,-34.8276359,149.0430049,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2582004,-34.85133,148.97147,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2582005,-35.00242,149.02446,Y,Y,Y,Y,Y,Y,Y,Y,Y,
2025,Optus-TPG MOCN,2582006,-34.812789,148.501443,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2582007,-34.778183,148.830924,Y,Y,Y,,Y,Y,,,,
2025,Optus-TPG MOCN,2582013,-35.097327,149.050458,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2582015,-34.857717,148.908337,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2582021,-34.808555,148.635849,Y,Y,Y,Y,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2582024,-34.835594,148.927425,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2583001,-34.454591,149.439167,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2585001,-34.63983382,148.5900423,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2586001,-34.421616,148.74968,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2586009,-34.17934,148.8279,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2587001,-34.48193293,148.1800298,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2587003,-34.40377475,148.2170884,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2587005,-34.555685,148.367315,Y,Y,Y,,Y,Y,,,,
2025,Optus-TPG MOCN,2587006,-34.67242975,148.2108393,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2590001,-34.63919,148.03444,Y,Y,Y,Y,Y,Y,Y,,Y,Y
2025,Optus-TPG MOCN,2590003,-34.8203,147.901473,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2594001,-34.2453536,148.3701647,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2594002,-34.298908,148.306735,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2594016,-34.11513,147.87735,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2594020,-34.308975,148.286381,Y,Y,,,Y,Y,,,,
2025,Optus-TPG MOCN,2594021,-34.270422,148.379034,Y,Y,,,Y,,,,,
2025,Optus-TPG MOCN,2620011,-35.567084,149.177358,Y,Y,Y,Y,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2620012,-35.741078,149.14944,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2620021,-35.22751,149.24869,Y,Y,Y,Y,Y,,,Y,Y,
2025,Optus-TPG MOCN,2620026,-35.21522,149.33322,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2620031,-35.016039,149.279059,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2621004,-35.150235,149.289397,Y,Y,Y,Y,Y,Y,Y,Y,Y,
2025,Optus-TPG MOCN,2621005,-35.304194,149.394995,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2621008,-35.256919,149.567321,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2621009,-35.261881,149.44138,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2621014,-35.216111,149.385,Y,Y,Y,Y,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2622013,-35.45536,149.77207,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2622014,-35.5635,149.737,Y,Y,Y,Y,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2623001,-35.59758,149.44144,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2624001,-36.386133,148.392836,,Y,,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2624002,-36.41058,148.41914,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2624005,-36.405403,148.409622,Y,Y,,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2625001,-36.493556,148.287743,Y,Y,Y,Y,Y,Y,Y,Y,Y,
2025,Optus-TPG MOCN,2625005,-36.50132,148.30086,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2626004,-35.899516,149.156182,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2626005,-35.988617,149.150416,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2627001,-36.33528,148.66306,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2627002,-36.45647,148.47033,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2627003,-36.40117,148.66455,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2627004,-36.446638,148.448694,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2627007,-36.41801,148.61587,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2627008,-36.378021,148.375352,Y,Y,,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2627009,-36.42411,148.61593,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2627019,-36.442673,148.44227,Y,Y,,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2627020,-36.38748,148.39444,Y,Y,,Y,Y,Y,Y,,Y,
2025,Optus-TPG MOCN,2628001,-36.34001195,148.8509915,Y,Y,,Y,,Y,,,,
2025,Optus-TPG MOCN,2629005,-36.0211,148.724,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2630001,-36.23484591,149.1409098,Y,Y,,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2630003,-36.251975,149.079075,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2630004,-36.131537,149.156598,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2630006,-36.191312,148.88263,Y,Y,,Y,,Y,,,,
2025,Optus-TPG MOCN,2630024,-36.213306,149.13657,Y,Y,,Y,,Y,,,,
2025,Optus-TPG MOCN,2631001,-36.530384,149.262153,Y,Y,,Y,,Y,,,,
2025,Optus-TPG MOCN,2631002,-36.598108,149.382933,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2632003,-36.92192,149.250805,Y,Y,,Y,,Y,,,,
2025,Optus-TPG MOCN,2640006,-35.802107,147.253952,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2642003,-35.864868,147.066267,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2642007,-35.607263,146.603544,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2642014,-35.958279,146.888981,Y,Y,,,Y,,,,,
2025,Optus-TPG MOCN,2643001,-35.9796,146.64048,Y,Y,,,Y,Y,,,,
2025,Optus-TPG MOCN,2644001,-35.58994,147.508781,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2644003,-35.92861,147.10117,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2644004,-35.68669,147.37391,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2644006,-35.7115,147.3134,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2645001,-35.33066,146.2900603,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2646002,-35.996903,146.390706,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2646004,-35.56240621,146.1612043,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2646008,-35.93988,146.33974,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2646010,-35.79989,146.35209,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2646011,-35.77348,146.04629,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2646014,-35.661684,146.318478,Y,Y,Y,Y,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2647004,-35.97653,146.00547,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2648006,-34.10282,141.916028,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2650003,-35.188608,147.309183,Y,Y,Y,Y,Y,,,,,
2025,Optus-TPG MOCN,2650004,-35.116402,147.369716,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2650005,-35.114737,147.303798,Y,Y,Y,Y,,Y,,,,
2025,Optus-TPG MOCN,2650008,-35.13257,147.37191,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2650009,-35.494222,147.612007,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2650013,-35.2039506,147.7978286,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2650014,-35.107454,147.368365,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2650021,-35.16911,147.364,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2650024,-35.13724,147.33265,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2650026,-35.14976,147.32594,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2650033,-35.01362,147.39066,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2650038,-35.12922,147.34078,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2650039,-35.118004,147.357727,Y,Y,,Y,Y,Y,Y,Y,Y,
2025,Optus-TPG MOCN,2651001,-35.156888,147.550938,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2651002,-35.14944,147.46722,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2652006,-35.31900035,147.6774562,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2652010,-35.42695,147.62838,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2652011,-33.96137516,145.6954946,Y,Y,Y,,,,,,,
2025,Optus-TPG MOCN,2652012,-34.77453,146.96958,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2652013,-35.370793,147.214392,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2652018,-34.83091,147.35027,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2652019,-35.182494,147.231125,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2652022,-35.128611,147.427778,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2652023,-34.109175,145.848694,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2652031,-35.67347,147.8706,Y,Y,Y,,,,,,,
2025,Optus-TPG MOCN,2653001,-35.77470353,148.0407263,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2655001,-35.272028,147.116732,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2655002,-35.225613,147.135951,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2656001,-35.1091,146.7906,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2656003,-35.22871473,146.7039228,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2658001,-35.495844,147.135308,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2658002,-35.476497,147.040156,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2659001,-35.76386,146.9029,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2660004,-35.652313,147.087908,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2663003,-34.875226,147.576469,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2663005,-34.85875,147.56216,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2665001,-34.375417,146.928164,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2665004,-34.28515496,146.5495258,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2665008,-34.35721,147.2114,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2666001,-34.526686,147.781114,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2666003,-34.444246,147.52686,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2666008,-34.4015,147.4775,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2666009,-34.288686,147.501981,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2666010,-34.465493,147.745226,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2668003,-34.1667713,147.398147,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2669001,-33.6106597,146.9842977,Y,Y,Y,,,,,,,
2025,Optus-TPG MOCN,2669002,-33.86305,146.70114,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2669006,-33.862366,146.214671,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2671001,-33.929823,147.205116,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2671002,-33.868508,147.382366,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2671003,-34.139613,147.140824,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2672002,-33.363759,146.216892,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2672005,-33.30108,146.3783,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2675001,-33.50087926,145.5427509,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2678001,-35.061862,147.359026,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2680002,-34.357162,146.202181,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2680003,-34.277093,146.057762,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2680005,-34.121429,146.235208,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2680006,-34.27633,146.053441,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2680008,-34.299124,146.069476,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2680009,-34.237803,145.962955,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2680012,-34.27664,146.02775,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2680013,-34.27332,146.09388,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2680014,-34.288904,146.049875,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2680015,-34.331601,146.032645,Y,Y,,,Y,Y,,,,
2025,Optus-TPG MOCN,2680017,-34.24432,146.02111,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2680022,-34.29906,146.0208,Y,Y,Y,Y,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2681002,-34.243836,146.209844,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2700001,-35.054961,146.169754,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2700005,-34.746314,146.552299,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2700006,-34.883561,146.438838,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2700007,-34.55309,146.610692,Y,Y,Y,,,,,,,
2025,Optus-TPG MOCN,2700010,-34.92232,146.66026,Y,Y,Y,Y,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2701001,-34.80565716,147.1968342,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2701003,-34.625374,147.241854,Y,Y,Y,,Y,,Y,Y,,
2025,Optus-TPG MOCN,2705002,-34.552527,146.403234,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2705003,-34.51346,146.18229,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2705006,-34.59756641,146.4505604,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2706002,-34.648614,146.034013,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2706003,-34.57323,145.9988,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2706005,-34.5491,145.7691,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2706007,-34.65082,146.21417,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2707002,-34.798211,145.873271,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2710001,-35.5318235,144.9571977,Y,Y,,Y,,Y,,,,
2025,Optus-TPG MOCN,2710002,-35.628183,145.227204,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2710004,-35.814738,144.879955,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2710008,-35.46736,144.389676,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2710010,-35.307335,145.180252,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2710023,-35.513402,145.005125,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2711001,-34.509409,144.842368,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2711002,-34.465853,145.42161,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2711003,-34.64333,144.19611,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2711008,-34.452307,144.986672,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2711025,-34.04954,145.43137,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2711027,-34.21017,145.16667,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2712002,-35.658471,145.8174116,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2713003,-35.623832,145.661714,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2713004,-35.59547,145.31921,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2714001,-35.79525781,145.5540226,Y,Y,Y,Y,,Y,,,,
2025,Optus-TPG MOCN,2715001,-34.639599,143.56545,Y,Y,Y,,,Y,,,,
2025,Optus-TPG MOCN,2715002,-34.71977,143.89667,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2715014,-34.681971,143.335475,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2716003,-35.326197,145.788287,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2717002,-34.08878,142.04972,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2720004,-35.36049,148.216278,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2720009,-35.306193,148.213419,Y,Y,,Y,,Y,,,,
2025,Optus-TPG MOCN,2722001,-35.10914426,148.1219244,Y,Y,,Y,Y,,,,,
2025,Optus-TPG MOCN,2722004,-34.99991344,148.1287807,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2722005,-35.06,148.10914,Y,Y,,Y,,Y,,,,
2025,Optus-TPG MOCN,2722011,-34.78769,148.11034,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2722012,-34.97207,147.998092,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2726003,-34.817709,148.318721,Y,Y,,Y,Y,,Y,,Y,
2025,Optus-TPG MOCN,2727001,-34.89941753,148.218631,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2729002,-35.30454033,148.0945789,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2729003,-35.137483,147.997514,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2730002,-35.489312,148.140561,Y,Y,Y,,,,,,,
2025,Optus-TPG MOCN,2731001,-36.10324,144.75327,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2731003,-35.91829,144.61145,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2733002,-35.08838312,144.0351366,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2733004,-35.2279,144.39443,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2734001,-34.949567,143.48392,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2738003,-34.321831,142.391826,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2739002,-34.16047,142.17871,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2787001,-33.702744,149.839288,Y,Y,Y,Y,Y,,,,,
2025,Optus-TPG MOCN,2787006,-33.67257,149.82501,Y,Y,,,Y,,,,,
2025,Optus-TPG MOCN,2790041,-33.20915,150.01857,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2790047,-33.60784,150.12015,Y,Y,Y,,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2791001,-33.597365,149.076991,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2791004,-33.50088,149.0601,Y,Y,,Y,Y,,Y,,Y,
2025,Optus-TPG MOCN,2793001,-33.731004,148.842977,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2794001,-33.829006,148.698002,,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2794006,-33.89937,148.63511,Y,Y,Y,,,,,,,
2025,Optus-TPG MOCN,2794008,-33.76668,148.58207,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2794010,-33.83931,148.68245,,Y,,Y,Y,Y,,,,
